Dependents,tenure,Contract,PaperlessBilling,MonthlyCharges,tenure_group,has_internet,num_addon_services,charge_category,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,Churn
0,50,1,0,20.15,3,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,1,0,1,85.55,0,1,1,2,1,0,0,0,0,0,0,1,0,0,1
0,3,0,0,74.5,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0
0,1,0,1,70.15,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
1,61,2,1,25.0,3,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,2,0,0,19.3,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,6,0,1,85.35,0,1,1,2,1,0,0,0,0,1,0,0,0,0,1
1,34,1,0,30.4,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1,57,2,0,89.55,3,1,4,2,0,0,0,1,0,1,0,1,0,1,0
0,10,0,1,74.15,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
0,39,1,0,99.1,2,1,2,3,1,0,0,1,0,1,0,0,0,0,0
1,13,1,0,24.5,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,21,1,0,64.85,1,1,2,1,0,0,0,1,0,0,0,1,0,0,0
0,27,1,0,69.35,2,1,3,2,0,0,0,1,0,0,0,1,0,1,0
1,71,2,0,90.4,3,1,4,2,0,0,0,1,0,1,0,1,0,1,0
1,27,2,0,20.6,2,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,5,0,0,104.1,0,1,2,3,1,0,0,0,0,1,0,1,0,0,1
1,60,1,1,65.85,3,1,4,2,0,0,0,1,0,1,0,1,0,1,0
0,5,0,0,19.35,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1
0,43,0,1,75.2,2,1,1,2,1,0,0,1,0,0,0,0,0,0,1
1,35,1,1,85.15,2,1,1,2,1,0,0,0,0,0,0,1,0,0,1
1,10,0,0,55.2,0,1,2,1,0,0,0,0,0,0,0,1,0,1,1
0,27,0,0,59.45,2,1,2,1,0,0,0,0,0,0,0,1,0,1,0
0,25,0,0,69.75,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0
0,7,0,1,84.55,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
0,9,0,0,94.4,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
0,47,0,1,100.5,2,1,1,3,1,0,0,0,0,0,0,1,0,0,0
1,72,2,1,83.3,3,1,3,2,0,0,0,1,0,0,0,1,0,1,0
1,1,0,0,44.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,15,0,1,20.0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1
0,49,1,0,71.8,3,1,3,2,0,0,0,1,0,1,0,1,0,0,0
1,56,2,0,115.85,3,1,4,3,1,0,0,1,0,1,0,1,0,1,0
0,28,0,1,54.9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0
1,32,1,0,83.7,2,1,3,2,0,0,0,0,0,1,0,1,0,1,0
0,39,2,1,80.45,2,1,2,2,1,0,0,0,0,0,0,1,0,1,1
1,2,1,0,19.85,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1
0,23,0,1,79.1,1,1,2,2,1,0,0,0,0,1,0,0,0,1,0
1,72,2,1,65.25,3,1,4,2,0,0,0,1,0,1,0,1,0,1,0
0,20,0,1,79.15,1,1,1,2,1,0,0,1,0,0,0,0,0,0,1
0,2,0,1,79.85,0,1,2,2,1,0,0,0,0,0,0,1,0,1,1
0,5,0,0,105.3,0,1,2,3,1,0,0,0,0,1,0,1,0,0,0
0,3,0,1,55.8,0,1,2,1,0,0,0,0,0,0,0,1,0,1,0
1,72,2,1,84.5,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0
1,9,0,1,101.5,0,1,2,3,1,0,0,0,0,1,0,0,0,1,0
0,1,0,1,69.75,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
0,60,2,0,60.8,3,1,3,1,0,0,0,0,0,1,0,1,0,1,0
0,56,1,1,80.9,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0
0,18,0,1,59.1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
0,41,0,1,40.35,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0
0,4,0,1,76.65,0,1,1,2,1,0,0,0,0,1,0,0,0,0,1
0,54,2,0,20.1,3,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,69,2,0,39.1,3,1,3,1,0,0,0,1,0,0,0,1,0,1,0
0,72,2,0,25.85,3,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,31,0,1,84.85,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0
0,1,0,1,25.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10,0,1,84.6,0,1,1,2,1,0,0,0,0,0,0,1,0,0,1
0,32,0,1,96.2,2,1,1,3,1,0,0,0,0,0,0,0,0,1,1
0,58,0,1,100.4,3,1,1,3,1,0,0,0,0,0,0,0,0,1,0
0,25,0,0,74.3,2,1,1,2,1,0,0,1,0,0,0,0,0,0,0
0,14,0,1,89.8,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1
0,62,2,1,107.6,3,1,2,3,1,0,0,0,0,0,0,1,0,1,0
0,7,0,1,44.65,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,61,1,0,19.1,3,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,13,0,1,59.9,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
1,49,1,1,87.2,3,1,4,2,0,0,0,1,0,1,0,1,0,1,0
0,5,0,1,74.65,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0
0,72,2,0,19.7,3,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,59,0,1,94.75,3,1,2,2,1,0,0,1,0,1,0,0,0,0,0
0,72,2,0,111.65,3,1,3,3,1,0,0,0,0,1,0,1,0,1,0
0,41,0,1,74.65,2,1,3,2,0,0,0,1,0,0,0,1,0,1,0
0,21,0,1,103.9,1,1,2,3,1,0,0,1,0,0,0,1,0,0,1
0,1,0,1,74.7,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
1,35,2,1,25.4,2,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,52,2,0,66.25,3,1,4,2,0,0,0,1,0,1,0,1,0,1,0
1,35,0,1,89.65,2,1,1,2,1,0,0,0,0,1,0,0,0,0,0
0,9,0,1,79.55,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
1,12,0,1,19.2,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,72,2,0,89.85,3,1,4,2,0,0,0,1,0,1,0,1,0,1,0
0,47,2,1,65.0,2,1,3,1,0,0,0,1,0,0,0,1,0,1,0
0,13,0,1,100.35,1,1,1,3,1,0,0,1,0,0,0,0,0,0,1
0,34,0,1,100.45,2,1,1,3,1,0,0,0,0,0,0,1,0,0,0
0,26,1,1,90.1,2,1,4,2,0,0,0,1,0,1,0,1,0,1,0
0,41,2,0,20.15,2,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,44,1,1,77.55,2,1,1,2,0,0,0,0,0,1,0,0,0,0,0
0,2,0,1,35.1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,2,0,1,71.65,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0
1,50,2,0,20.15,3,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,9,0,1,73.8,0,1,1,2,1,0,0,0,0,0,0,1,0,0,0
0,23,1,1,78.55,1,1,2,2,0,0,0,1,0,0,0,1,0,0,0
0,10,0,1,98.5,0,1,1,3,1,0,0,0,0,0,0,0,0,1,1
1,22,0,1,84.75,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0
0,7,0,1,44.4,0,1,2,1,0,0,0,0,0,1,0,0,0,1,0
0,1,0,0,43.95,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,5,0,1,25.9,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1
1,67,2,1,75.5,3,1,1,2,0,0,0,1,0,0,0,0,0,0,0
1,32,2,0,18.95,2,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,35,1,1,73.0,2,1,2,2,0,0,0,0,0,0,0,1,0,1,0
0,19,0,1,55.0,1,1,2,1,0,0,0,0,0,0,0,1,0,1,1
0,1,0,0,18.9,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,67,2,1,60.4,3,1,3,1,0,0,0,1,0,0,0,1,0,1,0
0,31,0,1,90.55,2,1,3,2,1,0,0,1,0,1,0,0,0,1,0
0,44,1,1,85.25,2,1,3,2,0,0,0,0,0,1,0,1,0,1,0
0,48,1,1,83.45,2,1,3,2,0,0,0,1,0,1,0,1,0,0,0
1,47,0,0,90.05,2,1,2,2,1,0,0,1,0,0,0,1,0,0,0
1,49,0,0,59.6,3,1,3,1,0,0,0,1,0,1,0,0,0,1,0
1,41,2,1,111.15,2,1,4,3,1,0,0,1,0,1,0,1,0,1,0
0,56,1,0,52.7,3,1,2,1,0,0,0,1,0,0,0,1,0,0,0
0,5,0,1,80.0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
0,8,0,1,75.0,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0
0,8,0,0,19.2,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,11,0,1,99.55,0,1,1,3,1,0,0,0,0,0,0,1,0,0,1
0,72,2,1,92.4,3,1,4,2,0,0,0,1,0,1,0,1,0,1,0
0,4,0,1,80.25,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0
0,31,1,0,20.95,2,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,9,0,1,85.35,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
1,46,2,0,19.95,2,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,15,0,1,83.2,1,1,1,2,1,0,0,0,0,1,0,0,0,0,0
1,72,2,0,74.55,3,1,3,2,0,0,0,1,0,1,0,0,0,1,0
0,72,2,1,85.15,3,1,3,2,0,0,0,0,0,1,0,1,0,1,0
1,71,2,1,84.8,3,1,2,2,1,0,0,0,0,1,0,0,0,1,0
1,59,2,1,99.5,3,1,1,3,1,0,0,0,0,0,0,1,0,0,0
0,1,0,1,69.85,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
1,23,0,0,85.6,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0
0,12,0,1,98.1,0,1,2,3,1,0,0,0,0,1,0,1,0,0,1
0,59,1,1,107.0,3,1,4,3,1,0,0,1,0,1,0,1,0,1,0
0,70,2,1,49.85,3,1,3,1,0,0,0,1,0,0,0,1,0,1,0
1,1,0,1,102.45,0,1,2,3,1,0,0,1,0,0,0,1,0,0,1
1,69,2,1,105.0,3,1,2,3,1,0,0,0,0,1,0,1,0,0,0
0,1,0,0,44.15,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,69,1,1,107.2,3,1,4,3,1,0,0,1,0,1,0,1,0,1,0
0,1,0,1,79.7,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
1,51,0,1,84.2,3,1,2,2,1,0,0,0,0,1,0,1,0,0,1
1,14,2,0,76.1,1,1,4,2,0,0,0,1,0,1,0,1,0,1,0
0,1,0,1,24.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24,2,0,25.15,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,1,0,1,45.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,40,0,1,55.25,2,1,2,1,0,0,0,1,0,1,0,0,0,0,1
0,24,0,0,54.8,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
0,58,2,0,20.8,3,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,52,0,1,50.5,3,1,3,1,0,0,0,0,0,1,0,1,0,1,0
1,40,0,1,96.35,2,1,2,3,1,0,0,0,0,1,0,1,0,0,0
0,39,1,1,104.7,2,1,3,3,1,0,0,1,0,0,0,1,0,1,1
1,48,2,1,95.5,2,1,3,3,1,0,0,0,0,1,0,1,0,1,1
0,72,2,1,90.25,3,1,4,2,0,0,0,1,0,1,0,1,0,1,0
0,70,2,1,99.35,3,1,3,3,1,0,0,1,0,1,0,1,0,0,0
0,2,0,1,55.05,0,1,2,1,0,0,0,0,0,1,0,0,0,1,1
0,7,0,1,75.1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
1,69,2,1,99.35,3,1,1,3,1,0,0,0,0,0,0,0,0,1,0
1,72,2,0,24.45,3,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,18,2,0,20.05,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,62,2,1,39.0,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0
0,47,0,1,109.55,2,1,3,3,1,0,0,0,0,1,0,1,0,1,1
0,55,0,1,116.5,3,1,4,3,1,0,0,1,0,1,0,1,0,1,0
0,7,0,1,94.1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0
0,22,0,1,90.0,1,1,1,2,1,0,0,0,0,0,0,0,0,1,1
1,56,2,1,24.8,3,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,18,1,1,61.5,1,1,3,1,0,0,0,1,0,1,0,0,0,1,0
1,62,2,0,86.1,3,1,4,2,0,0,0,1,0,1,0,1,0,1,0
1,71,2,0,24.35,3,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,11,0,0,20.3,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,70,2,1,26.0,3,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,52,0,0,94.6,3,1,2,2,1,0,0,0,0,1,0,1,0,0,0
0,9,0,1,85.05,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
0,51,1,1,24.6,3,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,1,0,1,95.0,0,1,1,2,1,0,0,1,0,0,0,0,0,0,1
1,72,2,1,90.15,3,1,4,2,0,0,0,1,0,1,0,1,0,1,0
0,13,0,1,78.75,1,1,2,2,0,0,0,1,0,0,0,1,0,0,0
1,38,0,0,19.6,2,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,14,0,1,74.95,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1
0,33,0,0,107.55,2,1,2,3,1,0,0,0,0,1,0,1,0,0,0
0,72,2,0,78.5,3,1,1,2,1,0,0,1,0,0,0,0,0,0,0
0,46,1,1,30.75,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0,10,0,1,100.6,0,1,1,3,1,0,0,0,0,0,0,1,0,0,1
0,24,2,0,20.75,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,54,2,0,63.35,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0
0,72,2,1,110.6,3,1,3,3,1,0,0,0,0,1,0,1,0,1,0
0,1,0,1,19.65,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,72,2,1,97.95,3,1,3,3,1,0,0,1,0,1,0,1,0,0,0
1,72,2,0,24.75,3,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,72,2,0,109.55,3,1,3,3,1,0,0,1,0,1,0,1,0,0,0
1,70,2,1,80.4,3,1,3,2,0,0,0,0,0,1,0,1,0,1,0
0,43,0,1,94.3,2,1,2,2,1,0,0,0,0,1,0,0,0,1,0
0,38,0,1,103.65,2,1,2,3,1,0,0,0,0,0,0,1,0,1,0
0,15,1,0,19.8,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,15,0,0,19.4,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1
1,52,0,1,93.25,3,1,2,2,1,0,0,0,0,1,0,0,0,1,0
0,9,0,1,80.85,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
0,14,0,0,46.35,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,66,1,1,110.85,3,1,3,3,1,0,0,0,0,1,0,1,0,1,1
1,61,2,1,61.45,3,1,3,1,0,0,0,0,0,1,0,1,0,1,0
1,54,2,1,79.95,3,1,2,2,1,0,0,0,0,1,0,0,0,1,0
0,7,0,1,81.1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
0,31,1,0,81.7,2,1,1,2,1,0,0,0,0,0,0,0,0,1,0
0,9,0,1,74.85,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0
0,26,1,1,51.55,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,11,1,0,20.0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,15,0,1,26.35,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,42,0,1,84.3,2,1,2,2,1,0,0,0,0,0,0,1,0,1,1
0,71,1,1,105.7,3,1,2,3,1,0,0,0,0,1,0,1,0,0,0
0,5,0,0,45.7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,52,0,0,85.8,3,1,3,2,1,0,0,0,0,1,0,1,0,1,0
0,26,1,0,61.55,2,1,2,1,0,0,0,1,0,1,0,0,0,0,0
0,21,0,1,99.15,1,1,2,3,1,0,0,0,0,1,0,0,0,1,0
1,54,2,1,59.8,3,1,2,1,0,0,0,0,0,1,0,1,0,0,0
0,1,0,0,69.95,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
0,1,0,1,85.0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0
1,4,2,0,19.5,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,7,0,1,75.15,0,1,1,2,1,0,0,0,0,0,0,1,0,0,1
0,71,2,0,24.55,3,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,63,1,1,99.65,3,1,1,3,1,0,0,1,0,0,0,0,0,0,0
1,3,0,0,89.85,0,1,2,2,1,0,0,1,0,1,0,0,0,0,0
0,63,1,0,58.55,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0
1,4,0,0,50.3,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
0,32,0,1,74.4,2,1,1,2,1,0,0,0,0,1,0,0,0,0,1
0,3,0,1,20.25,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,30,1,0,19.55,2,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,39,0,1,95.65,2,1,0,3,1,0,0,0,0,0,0,0,0,0,1
0,9,0,1,90.8,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
0,15,0,0,48.85,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
1,6,2,1,20.4,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,3,0,1,69.15,0,1,2,2,0,0,0,0,0,1,0,1,0,0,0
0,44,1,0,89.15,2,1,2,2,1,0,0,0,0,1,0,1,0,0,0
1,30,0,0,66.3,2,1,2,2,0,0,0,1,0,0,0,0,0,1,0
0,43,0,1,101.0,2,1,1,3,1,0,0,0,0,1,0,0,0,0,1
0,5,0,1,84.85,0,1,1,2,1,0,0,0,0,0,0,1,0,0,1
0,1,0,1,44.05,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,53,1,1,94.25,3,1,1,2,1,0,0,0,0,1,0,0,0,0,1
1,47,0,0,54.25,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0
0,55,0,1,98.8,3,1,1,3,1,0,0,1,0,0,0,0,0,0,1
0,1,0,0,25.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,40,0,1,26.2,2,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,71,2,1,24.5,3,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,1,0,1,54.65,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,46,2,0,38.25,2,1,3,1,0,0,0,1,0,0,0,1,0,1,0
0,53,1,1,94.85,3,1,1,2,1,0,0,0,0,0,0,1,0,0,1
0,1,0,1,71.35,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
0,26,1,1,56.05,2,1,2,1,0,0,0,0,0,1,0,1,0,0,0
0,34,0,1,75.55,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0
0,40,2,1,24.6,2,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,9,0,0,44.95,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,48,2,0,23.55,2,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,1,0,1,75.75,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
0,2,0,1,85.85,0,1,1,2,1,0,0,0,0,0,0,1,0,0,1
0,2,0,0,44.45,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,48,1,0,29.9,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1,24,0,0,55.15,1,1,2,1,0,0,0,1,0,0,0,0,0,1,0
0,24,0,1,101.05,1,1,1,3,1,0,0,0,0,0,0,1,0,0,1
1,70,2,1,116.55,3,1,4,3,1,0,0,1,0,1,0,1,0,1,0
0,34,0,1,100.05,2,1,1,3,1,0,0,0,0,0,0,1,0,0,1
1,49,2,1,107.95,3,1,3,3,1,0,0,0,0,1,0,1,0,1,1
0,36,1,0,35.35,2,1,2,1,0,0,0,1,0,0,0,1,0,0,0
0,55,0,1,54.55,3,1,2,1,0,0,0,0,0,0,0,1,0,1,1
1,17,0,0,24.1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1
0,43,0,1,94.5,2,1,2,2,1,0,0,1,0,1,0,0,0,0,0
1,34,1,0,77.2,2,1,1,2,0,0,0,0,0,0,0,1,0,0,0
0,10,0,0,29.5,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
0,67,0,0,83.85,3,1,2,2,1,0,0,1,0,1,0,0,0,0,0
0,38,0,1,84.25,2,1,3,2,1,0,0,0,0,1,0,1,0,1,1
0,2,0,0,89.5,0,1,1,2,1,0,0,0,0,1,0,0,0,0,1
0,13,0,1,95.05,1,1,0,3,1,0,0,0,0,0,0,0,0,0,1
0,1,0,1,49.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,22,1,1,67.5,1,1,3,2,0,0,0,1,0,0,0,1,0,1,1
1,21,0,1,102.8,1,1,3,3,1,0,0,0,0,1,0,1,0,1,1
0,18,0,1,50.3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
0,30,0,1,90.05,2,1,1,2,1,0,0,0,0,1,0,0,0,0,0
0,16,2,0,54.85,1,1,4,1,0,0,0,1,0,1,0,1,0,1,0
0,51,0,0,81.0,3,1,1,2,1,0,0,0,0,1,0,0,0,0,0
1,56,1,1,99.75,3,1,3,3,1,0,0,0,0,1,0,1,0,1,0
1,58,2,0,20.5,3,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,2,0,0,49.2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
0,15,0,1,68.6,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0
0,26,0,1,69.05,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0
0,1,0,1,75.45,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
1,6,0,0,26.35,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,8,0,1,99.65,0,1,1,3,1,0,0,0,0,0,0,1,0,0,1
0,48,1,1,60.6,2,1,2,1,0,0,0,1,0,0,0,0,0,1,0
1,51,1,0,110.05,3,1,3,3,1,0,0,1,0,1,0,0,0,1,0
0,43,0,0,34.0,2,1,2,0,0,0,0,1,0,0,0,0,0,1,0
1,28,0,0,49.9,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,20,0,0,24.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,66,2,0,79.4,3,1,4,2,0,0,0,1,0,1,0,1,0,1,1
0,13,0,1,82.0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1
1,39,0,0,30.1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1
0,69,1,1,106.4,3,1,3,3,1,0,0,1,0,1,0,0,0,1,0
0,59,0,1,111.35,3,1,3,3,1,0,0,0,0,1,0,1,0,1,0
0,8,0,1,94.7,0,1,1,2,1,0,0,0,0,0,0,1,0,0,1
0,49,1,1,89.85,3,1,2,2,1,0,0,0,0,1,0,1,0,0,0
0,7,1,1,24.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,71,2,1,90.55,3,1,4,2,0,0,0,1,0,1,0,1,0,1,0
0,15,0,1,19.8,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,10,0,1,51.65,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
0,61,0,1,106.35,3,1,2,3,1,0,0,0,0,0,0,1,0,1,0
0,10,0,1,89.8,0,1,1,2,1,0,0,0,0,0,0,1,0,0,1
1,12,0,1,73.75,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
0,62,2,1,65.1,3,1,2,2,0,0,0,1,0,0,0,0,0,1,0
0,4,0,1,20.2,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,27,0,1,70.55,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0
1,49,1,1,100.6,3,1,1,3,1,0,0,0,0,0,0,0,0,1,1
0,4,0,0,20.05,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,6,0,1,93.55,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
0,66,2,0,66.9,3,1,3,2,0,0,0,1,0,1,0,1,0,0,0
1,22,1,0,20.75,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,23,2,0,34.6,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0
1,35,1,1,20.1,2,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,35,2,1,69.15,2,1,4,2,0,0,0,1,0,1,0,1,0,1,0
0,15,0,0,75.65,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1
0,3,0,0,55.35,0,1,2,1,0,0,0,1,0,1,0,0,0,0,1
1,72,1,1,104.15,3,1,2,3,1,0,0,1,0,1,0,0,0,0,0
0,66,1,0,25.45,3,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,26,0,1,95.0,2,1,2,2,1,0,0,1,0,1,0,0,0,0,1
0,43,1,1,80.2,2,1,2,2,0,0,0,1,0,0,0,1,0,0,0
0,7,1,0,19.5,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,24,2,0,24.7,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,43,1,0,94.35,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0
1,26,2,1,105.45,2,1,3,3,1,0,0,0,0,1,0,1,0,1,0
0,7,0,0,74.35,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0
0,32,0,1,93.2,2,1,0,2,1,0,0,0,0,0,0,0,0,0,1
0,30,0,0,77.9,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0
0,19,0,1,39.65,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1
0,57,1,1,86.9,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0
0,68,1,1,60.65,3,1,3,1,0,0,0,0,0,1,0,1,0,1,0
0,1,0,0,25.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,71,2,0,65.15,3,1,3,2,0,0,0,1,0,1,0,0,0,1,0
1,46,0,1,99.8,2,1,2,3,1,0,0,0,0,1,0,1,0,0,0
0,38,0,0,69.95,2,1,4,2,0,0,0,1,0,1,0,1,0,1,0
0,1,0,1,75.3,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
0,2,0,1,53.85,0,1,2,1,0,0,0,1,0,1,0,0,0,0,1
0,43,2,0,115.05,2,1,4,3,1,0,0,1,0,1,0,1,0,1,0
1,49,2,0,79.3,3,1,2,2,0,0,0,0,0,1,0,0,0,1,0
